,Search Trends,close
2017-10-16 15:00:00,33.0,232.9
2017-10-17 09:00:00,6.0,233.99
2017-10-17 10:00:00,11.0,235.09
2017-10-17 11:00:00,19.0,232.88
2017-10-17 12:00:00,27.0,234.12
2017-10-17 13:00:00,31.0,234.87
2017-10-17 14:00:00,35.0,235.07
2017-10-17 15:00:00,36.0,234.58
2017-10-18 09:00:00,8.0,240.31
2017-10-18 10:00:00,17.0,242.06
2017-10-18 11:00:00,28.0,241.6
2017-10-18 12:00:00,39.0,243.21
2017-10-18 13:00:00,45.0,242.2
2017-10-18 14:00:00,50.0,240.91
2017-10-18 15:00:00,52.0,242.41
2017-10-19 09:00:00,8.0,236.0
2017-10-19 10:00:00,17.0,235.95
2017-10-19 11:00:00,28.0,234.09
2017-10-19 12:00:00,38.0,234.46
2017-10-19 13:00:00,44.0,237.37
2017-10-19 14:00:00,49.0,236.19
2017-10-19 15:00:00,52.0,235.885
2017-10-20 09:00:00,9.0,236.6
2017-10-20 10:00:00,17.0,236.04
2017-10-20 11:00:00,28.0,234.635
2017-10-20 12:00:00,38.0,235.97
2017-10-20 13:00:00,44.0,236.27
2017-10-20 14:00:00,47.0,235.34
2017-10-20 15:00:00,51.0,235.69
2017-10-23 09:00:00,7.0,231.78
2017-10-23 10:00:00,15.0,228.0
2017-10-23 11:00:00,26.0,226.18
2017-10-23 12:00:00,38.0,225.77
2017-10-23 13:00:00,43.0,225.35
2017-10-23 14:00:00,51.0,227.44
2017-10-23 15:00:00,54.0,226.51
2017-10-24 09:00:00,8.0,228.65
2017-10-24 10:00:00,17.0,230.05
2017-10-24 11:00:00,28.0,228.64
2017-10-24 12:00:00,37.0,225.57
2017-10-24 13:00:00,44.0,225.37
2017-10-24 14:00:00,49.0,223.66
2017-10-24 15:00:00,52.0,225.37
2017-10-25 09:00:00,8.0,223.85
2017-10-25 10:00:00,15.0,220.57
2017-10-25 11:00:00,25.0,218.7
2017-10-25 12:00:00,34.0,221.0
2017-10-25 13:00:00,41.0,221.07
2017-10-25 14:00:00,44.0,222.475
2017-10-25 15:00:00,46.0,221.43
2017-10-26 09:00:00,8.0,225.0
2017-10-26 10:00:00,15.0,227.97
2017-10-26 11:00:00,26.0,227.49
2017-10-26 12:00:00,35.0,228.0
2017-10-26 13:00:00,40.0,227.48
2017-10-26 14:00:00,44.0,227.83
2017-10-26 15:00:00,46.0,228.885
2017-10-27 09:00:00,8.0,229.52
2017-10-27 10:00:00,15.0,233.93
2017-10-27 11:00:00,25.0,237.17
2017-10-27 12:00:00,34.0,235.63
2017-10-27 13:00:00,40.0,235.22
2017-10-27 14:00:00,44.0,236.19
2017-10-27 15:00:00,46.0,236.42
2017-10-30 09:00:00,9.0,236.05
2017-10-30 10:00:00,18.0,230.775
2017-10-30 11:00:00,30.0,231.56
2017-10-30 12:00:00,39.0,232.035
2017-10-30 13:00:00,46.0,230.9
2017-10-30 14:00:00,51.0,233.3
2017-10-30 15:00:00,52.0,234.7
2017-10-31 09:00:00,9.0,234.91
2017-10-31 10:00:00,18.0,236.21
2017-10-31 11:00:00,29.0,237.795
2017-10-31 12:00:00,38.0,238.36
2017-10-31 13:00:00,42.0,239.19
2017-10-31 14:00:00,46.0,238.68
2017-10-31 15:00:00,49.0,240.27
2017-11-01 09:00:00,10.0,238.135
2017-11-01 10:00:00,19.0,235.61
2017-11-01 11:00:00,30.0,235.42
2017-11-01 12:00:00,41.0,235.65
2017-11-01 13:00:00,46.0,237.58
2017-11-01 14:00:00,53.0,239.27
2017-11-01 15:00:00,54.0,238.88
2017-11-02 09:00:00,10.0,237.63
2017-11-02 10:00:00,19.0,236.68
2017-11-02 11:00:00,31.0,239.125
2017-11-02 12:00:00,42.0,238.74
2017-11-02 13:00:00,48.0,236.94
2017-11-02 14:00:00,51.0,235.51
2017-11-02 15:00:00,54.0,236.33
2017-11-03 08:00:00,7.0,255.1
2017-11-03 09:00:00,10.0,257.06
2017-11-03 10:00:00,19.0,261.2
2017-11-03 11:00:00,31.0,260.33
2017-11-03 12:00:00,42.0,266.5
2017-11-03 13:00:00,48.0,270.04
2017-11-03 14:00:00,52.0,271.92
2017-11-03 15:00:00,54.0,267.36
2017-11-06 09:00:00,9.0,264.16
2017-11-06 10:00:00,15.0,271.04
2017-11-06 11:00:00,26.0,269.92
2017-11-06 12:00:00,38.0,267.75
2017-11-06 13:00:00,46.0,268.32
2017-11-06 14:00:00,49.0,267.51
2017-11-06 15:00:00,53.0,268.79
2017-11-08 09:00:00,10.0,264.55
2017-11-08 10:00:00,18.0,265.49
2017-11-08 11:00:00,30.0,265.27
2017-11-08 12:00:00,41.0,265.125
2017-11-08 13:00:00,46.0,262.65
2017-11-08 14:00:00,49.0,260.625
2017-11-08 15:00:00,52.0,260.09
2017-11-09 09:00:00,10.0,261.43
2017-11-09 10:00:00,17.0,267.08
2017-11-09 11:00:00,29.0,262.75
2017-11-09 12:00:00,39.0,265.09
2017-11-09 13:00:00,44.0,266.19
2017-11-09 14:00:00,48.0,265.6
2017-11-09 15:00:00,51.0,266.23
2017-11-13 09:00:00,9.0,271.77
2017-11-13 10:00:00,15.0,270.77
2017-11-13 11:00:00,27.0,270.07
2017-11-13 12:00:00,38.0,268.925
2017-11-13 13:00:00,44.0,266.38
2017-11-13 14:00:00,50.0,266.95
2017-11-13 15:00:00,53.0,266.97
2017-11-14 09:00:00,10.0,264.2
2017-11-14 10:00:00,17.0,261.81
2017-11-14 11:00:00,29.0,261.03
2017-11-14 12:00:00,41.0,260.13
2017-11-14 13:00:00,46.0,261.07
2017-11-14 14:00:00,51.0,262.37
2017-11-14 15:00:00,52.0,262.91
2017-11-15 09:00:00,9.0,260.09
2017-11-15 10:00:00,16.0,264.78
2017-11-15 11:00:00,29.0,265.72
2017-11-15 12:00:00,38.0,265.8
2017-11-15 13:00:00,43.0,265.65
2017-11-15 14:00:00,48.0,264.68
2017-11-15 15:00:00,52.0,263.76
2017-11-16 09:00:00,9.0,262.445
2017-11-16 10:00:00,16.0,266.51
2017-11-16 11:00:00,27.0,264.8
2017-11-16 12:00:00,35.0,263.32
2017-11-16 13:00:00,43.0,263.25
2017-11-16 14:00:00,56.0,262.66
2017-11-16 15:00:00,49.0,262.39
2017-11-17 09:00:00,9.0,260.02
2017-11-17 10:00:00,17.0,265.83
2017-11-17 11:00:00,27.0,267.24
2017-11-17 12:00:00,37.0,270.0
2017-11-17 13:00:00,43.0,269.52
2017-11-17 14:00:00,46.0,269.66
2017-11-17 15:00:00,49.0,269.89
2017-11-20 09:00:00,6.0,267.44
2017-11-20 10:00:00,10.0,266.07
2017-11-20 11:00:00,18.0,267.12
2017-11-20 12:00:00,30.0,265.19
2017-11-20 13:00:00,39.0,264.39
2017-11-20 14:00:00,46.0,265.14
2017-11-20 15:00:00,49.0,266.065
2017-11-21 09:00:00,8.0,268.0
2017-11-21 10:00:00,14.0,270.23
2017-11-21 11:00:00,26.0,269.341
2017-11-21 12:00:00,36.0,267.44
2017-11-21 13:00:00,44.0,269.025
2017-11-21 14:00:00,47.0,269.03
2017-11-21 15:00:00,51.0,268.9
2017-11-22 09:00:00,9.0,265.52
2017-11-22 10:00:00,17.0,266.68
2017-11-22 11:00:00,29.0,266.275
2017-11-22 12:00:00,40.0,264.48
2017-11-22 13:00:00,46.0,265.14
2017-11-22 14:00:00,51.0,266.36
2017-11-22 15:00:00,51.0,265.79
2017-11-24 09:00:00,9.0,267.84
2017-11-24 10:00:00,18.0,269.7
2017-11-24 11:00:00,31.0,271.93
2017-11-24 12:00:00,44.0,271.12
2017-11-27 09:00:00,8.0,273.29
2017-11-27 10:00:00,14.0,274.02
2017-11-27 11:00:00,26.0,271.95
2017-11-27 12:00:00,38.0,273.07
2017-11-27 13:00:00,45.0,275.08
2017-11-27 14:00:00,51.0,274.8
2017-11-27 15:00:00,54.0,272.65
2017-11-30 09:00:00,9.0,274.745
2017-11-30 10:00:00,18.0,274.34
2017-11-30 11:00:00,30.0,273.78
2017-11-30 12:00:00,40.0,272.97
2017-11-30 13:00:00,48.0,273.11
2017-11-30 14:00:00,50.0,273.48
2017-11-30 15:00:00,53.0,275.36
2017-12-01 09:00:00,10.0,278.9
2017-12-01 10:00:00,18.0,277.815
2017-12-01 11:00:00,29.0,273.95
2017-12-01 12:00:00,38.0,275.99
2017-12-01 13:00:00,45.0,273.98
2017-12-01 14:00:00,49.0,271.58
2017-12-01 15:00:00,47.0,272.89
2017-12-04 09:00:00,9.0,280.085
2017-12-04 10:00:00,15.0,276.66
2017-12-04 11:00:00,27.0,276.58
2017-12-04 12:00:00,38.0,277.44
2017-12-04 13:00:00,45.0,275.74
2017-12-04 14:00:00,51.0,272.73
2017-12-04 15:00:00,54.0,271.74
2017-12-05 09:00:00,10.0,274.6
2017-12-05 10:00:00,17.0,276.375
2017-12-05 11:00:00,29.0,276.83
2017-12-05 12:00:00,39.0,277.03
2017-12-05 13:00:00,46.0,275.165
2017-12-05 14:00:00,51.0,270.7
2017-12-05 15:00:00,53.0,271.01
2017-12-06 09:00:00,9.0,268.43
2017-12-06 10:00:00,17.0,270.305
2017-12-06 11:00:00,28.0,272.77
2017-12-06 12:00:00,37.0,271.03
2017-12-06 13:00:00,44.0,273.23
2017-12-06 14:00:00,49.0,272.69
2017-12-06 15:00:00,50.0,272.26
2017-12-07 09:00:00,9.0,269.7
2017-12-07 10:00:00,16.0,271.95
2017-12-07 11:00:00,27.0,272.33
2017-12-07 12:00:00,37.0,272.14
2017-12-07 13:00:00,43.0,271.11
2017-12-07 14:00:00,47.0,271.54
2017-12-07 15:00:00,50.0,272.72
2017-12-08 09:00:00,8.0,280.0
2017-12-08 10:00:00,13.0,275.54
2017-12-08 11:00:00,22.0,276.85
2017-12-08 12:00:00,31.0,276.26
2017-12-08 13:00:00,38.0,276.74
2017-12-08 14:00:00,45.0,276.7
2017-12-08 15:00:00,47.0,276.47
2017-12-11 09:00:00,7.0,279.28
2017-12-11 10:00:00,14.0,280.14
2017-12-11 11:00:00,24.0,281.07
2017-12-11 12:00:00,36.0,284.745
2017-12-11 13:00:00,43.0,285.49
2017-12-11 14:00:00,50.0,286.41
2017-12-11 15:00:00,53.0,289.1
2017-12-12 09:00:00,9.0,290.93
2017-12-12 10:00:00,16.0,293.685
2017-12-12 11:00:00,28.0,296.665
2017-12-12 12:00:00,39.0,296.94
2017-12-12 13:00:00,45.0,291.24
2017-12-12 14:00:00,50.0,295.05
2017-12-12 15:00:00,55.0,295.09
2017-12-13 09:00:00,9.0,315.53
2017-12-13 10:00:00,16.0,309.14
2017-12-13 11:00:00,28.0,310.99
2017-12-13 12:00:00,38.0,309.7
2017-12-13 13:00:00,45.0,316.46
2017-12-13 14:00:00,50.0,319.04
2017-12-13 15:00:00,54.0,318.91
2017-12-15 09:00:00,9.0,318.31
2017-12-15 10:00:00,17.0,316.44
2017-12-15 11:00:00,28.0,318.13
2017-12-15 12:00:00,37.0,320.025
2017-12-15 13:00:00,45.0,319.38
2017-12-15 14:00:00,50.0,319.4
2017-12-15 15:00:00,52.0,318.87
2017-12-18 09:00:00,9.0,322.09
2017-12-18 10:00:00,15.0,324.59
2017-12-18 11:00:00,26.0,324.91
2017-12-18 12:00:00,40.0,325.48
2017-12-18 13:00:00,48.0,326.33
2017-12-18 14:00:00,53.0,328.87
2017-12-18 15:00:00,57.0,326.11
2017-12-19 09:00:00,8.0,326.56
2017-12-19 10:00:00,15.0,331.91
2017-12-19 11:00:00,27.0,330.8
2017-12-19 12:00:00,40.0,331.0
2017-12-19 13:00:00,49.0,333.2
2017-12-19 14:00:00,55.0,329.94
2017-12-19 15:00:00,57.0,329.29
2017-12-20 09:00:00,9.0,316.11
2017-12-20 10:00:00,16.0,313.93
2017-12-20 11:00:00,28.0,315.18
2017-12-20 12:00:00,39.0,314.59
2017-12-20 13:00:00,46.0,315.38
2017-12-20 14:00:00,50.0,315.23
2017-12-20 15:00:00,53.0,314.94
2017-12-21 09:00:00,9.0,318.01
2017-12-21 10:00:00,16.0,318.53
2017-12-21 11:00:00,27.0,320.06
2017-12-21 12:00:00,38.0,320.4
2017-12-21 13:00:00,46.0,320.33
2017-12-21 14:00:00,54.0,318.91
2017-12-21 15:00:00,55.0,318.47
2017-12-22 09:00:00,9.0,315.03
2017-12-22 10:00:00,16.0,318.81
2017-12-22 11:00:00,27.0,316.575
2017-12-22 12:00:00,38.0,317.61
2017-12-22 13:00:00,44.0,316.88
2017-12-22 14:00:00,49.0,315.76
2017-12-22 15:00:00,50.0,314.22
2017-12-26 09:00:00,8.0,314.49
2017-12-26 10:00:00,13.0,315.23
2017-12-26 11:00:00,23.0,319.05
2017-12-26 12:00:00,35.0,321.29
2017-12-26 13:00:00,44.0,320.89
2017-12-26 14:00:00,53.0,320.52
2017-12-26 15:00:00,56.0,318.61
2017-12-27 09:00:00,9.0,318.9
2017-12-27 10:00:00,15.0,319.81
2017-12-27 11:00:00,27.0,319.795
2017-12-27 12:00:00,38.0,318.63
2017-12-27 13:00:00,47.0,318.79
2017-12-27 14:00:00,53.0,318.94
2017-12-27 15:00:00,56.0,318.985
2017-12-28 09:00:00,9.0,317.0
2017-12-28 10:00:00,15.0,317.895
2017-12-28 11:00:00,26.0,316.22
2017-12-28 12:00:00,37.0,316.76
2017-12-28 13:00:00,46.0,314.52
2017-12-28 14:00:00,51.0,315.13
2017-12-28 15:00:00,55.0,315.42
2017-12-29 09:00:00,9.0,313.73
2017-12-29 10:00:00,15.0,315.37
2017-12-29 11:00:00,26.0,316.5
2017-12-29 12:00:00,36.0,315.695
2017-12-29 13:00:00,43.0,314.035
2017-12-29 14:00:00,49.0,314.58
2017-12-29 15:00:00,51.0,315.07
2018-01-02 09:00:00,8.0,319.5
2018-01-02 10:00:00,11.0,318.54
2018-01-02 11:00:00,20.0,319.59
2018-01-02 12:00:00,30.0,319.3
2018-01-02 13:00:00,40.0,319.23
2018-01-02 14:00:00,47.0,321.16
2018-01-02 15:00:00,53.0,322.44
2018-01-03 09:00:00,9.0,325.84
2018-01-03 10:00:00,13.0,324.77
2018-01-03 11:00:00,22.0,325.83
2018-01-03 12:00:00,33.0,324.0
2018-01-03 13:00:00,41.0,325.005
2018-01-03 14:00:00,48.0,328.1
2018-01-03 15:00:00,54.0,329.11
2018-01-04 09:00:00,9.0,328.11
2018-01-04 10:00:00,14.0,326.51
2018-01-04 11:00:00,24.0,323.76
2018-01-04 12:00:00,34.0,323.3
2018-01-04 13:00:00,44.0,324.62
2018-01-04 14:00:00,51.0,324.75
2018-01-04 15:00:00,55.0,325.89
2018-01-05 09:00:00,9.0,332.75
2018-01-05 10:00:00,14.0,332.28
2018-01-05 11:00:00,24.0,333.03
2018-01-05 12:00:00,34.0,330.65
2018-01-05 13:00:00,43.0,329.66
2018-01-05 14:00:00,51.0,330.04
2018-01-05 15:00:00,55.0,330.62
2018-01-08 09:00:00,8.0,330.465
2018-01-08 10:00:00,12.0,333.37
2018-01-08 11:00:00,23.0,334.19
2018-01-08 12:00:00,34.0,333.17
2018-01-08 13:00:00,43.0,335.93
2018-01-08 14:00:00,49.0,336.56
2018-01-08 15:00:00,53.0,340.56
2018-01-09 09:00:00,8.0,339.02
2018-01-09 10:00:00,14.0,337.49
2018-01-09 11:00:00,25.0,338.12
2018-01-09 12:00:00,36.0,337.25
2018-01-09 13:00:00,44.0,337.04
2018-01-09 14:00:00,50.0,337.075
2018-01-09 15:00:00,53.0,337.38
2018-01-10 09:00:00,8.0,337.59
2018-01-10 10:00:00,15.0,335.93
2018-01-10 11:00:00,26.0,336.24
2018-01-10 12:00:00,37.0,338.165
2018-01-10 13:00:00,45.0,338.735
2018-01-10 14:00:00,52.0,338.12
2018-01-10 15:00:00,56.0,339.59
2018-01-11 09:00:00,9.0,338.45
2018-01-11 10:00:00,15.0,339.77
2018-01-11 11:00:00,25.0,340.97
2018-01-11 12:00:00,37.0,341.9
2018-01-11 13:00:00,44.0,340.545
2018-01-11 14:00:00,52.0,340.59
2018-01-11 15:00:00,54.0,341.81
2018-01-12 09:00:00,9.0,339.59
2018-01-12 10:00:00,15.0,339.915
2018-01-12 11:00:00,26.0,340.35
2018-01-12 12:00:00,37.0,341.95
2018-01-12 13:00:00,46.0,341.34
2018-01-12 14:00:00,51.0,342.57
2018-01-12 15:00:00,55.0,342.47
2018-01-16 09:00:00,8.0,346.475
2018-01-16 10:00:00,14.0,343.38
2018-01-16 11:00:00,24.0,342.78
2018-01-16 12:00:00,37.0,343.64
2018-01-16 13:00:00,46.0,342.82
2018-01-16 14:00:00,51.0,340.36
2018-01-16 15:00:00,55.0,339.7
2018-01-17 09:00:00,9.0,343.32
2018-01-17 10:00:00,15.0,342.92
2018-01-17 11:00:00,25.0,341.145
2018-01-17 12:00:00,39.0,343.94
2018-01-17 13:00:00,46.0,343.1
2018-01-17 14:00:00,52.0,343.47
2018-01-17 15:00:00,56.0,340.44
2018-01-18 09:00:00,9.0,339.61
2018-01-18 10:00:00,15.0,338.905
2018-01-18 11:00:00,26.0,342.9
2018-01-18 12:00:00,38.0,344.155
2018-01-18 13:00:00,45.0,342.22
2018-01-18 14:00:00,51.0,342.37
2018-01-18 15:00:00,54.0,341.775
2018-01-19 09:00:00,9.0,342.55
2018-01-19 10:00:00,16.0,342.285
2018-01-19 11:00:00,27.0,342.94
2018-01-19 12:00:00,38.0,341.6
2018-01-19 13:00:00,47.0,342.61
2018-01-19 14:00:00,54.0,344.38
2018-01-19 15:00:00,55.0,345.27
2018-01-22 09:00:00,7.0,346.48
2018-01-22 10:00:00,13.0,348.14
2018-01-22 11:00:00,25.0,348.96
2018-01-22 12:00:00,36.0,349.07
2018-01-22 13:00:00,45.0,349.91
2018-01-22 14:00:00,52.0,353.07
2018-01-22 15:00:00,56.0,352.1
2018-01-23 09:00:00,9.0,355.88
2018-01-23 10:00:00,15.0,354.45
2018-01-23 11:00:00,26.0,354.91
2018-01-23 12:00:00,37.0,353.645
2018-01-23 13:00:00,46.0,354.83
2018-01-23 14:00:00,51.0,356.299
2018-01-23 15:00:00,56.0,355.31
2018-01-24 09:00:00,9.0,361.72
2018-01-24 10:00:00,15.0,356.94
2018-01-24 11:00:00,27.0,352.1
2018-01-24 12:00:00,38.0,352.08
2018-01-24 13:00:00,45.0,351.97
2018-01-24 14:00:00,51.0,353.59
2018-01-24 15:00:00,54.0,355.57
2018-01-25 09:00:00,9.0,353.835
2018-01-25 10:00:00,15.0,356.99
2018-01-25 11:00:00,26.0,355.66
2018-01-25 12:00:00,37.0,355.545
2018-01-25 13:00:00,45.0,355.93
2018-01-25 14:00:00,50.0,357.63
2018-01-25 15:00:00,52.0,360.43
2018-01-26 09:00:00,8.0,370.86
2018-01-26 10:00:00,15.0,378.52
2018-01-26 11:00:00,27.0,380.37
2018-01-26 12:00:00,38.0,376.8
2018-01-26 13:00:00,45.0,375.87
2018-01-26 14:00:00,50.0,377.95
2018-01-26 15:00:00,53.0,381.49
2018-01-29 09:00:00,0.0,391.82
2018-01-29 10:00:00,14.0,391.55
2018-01-29 11:00:00,24.0,388.475
2018-01-29 12:00:00,37.0,388.935
2018-01-29 13:00:00,45.0,390.165
2018-01-29 14:00:00,52.0,389.8
2018-01-29 15:00:00,55.0,390.37
2018-01-30 09:00:00,8.0,378.94
2018-01-30 10:00:00,15.0,384.28
2018-01-30 11:00:00,26.0,385.26
2018-01-30 12:00:00,38.0,385.805
2018-01-30 13:00:00,45.0,385.38
2018-01-30 14:00:00,51.0,384.01
2018-01-30 15:00:00,54.0,386.98
2018-01-31 09:00:00,9.0,388.27
2018-01-31 10:00:00,15.0,387.09
2018-01-31 11:00:00,27.0,387.1
2018-01-31 12:00:00,38.0,388.99
2018-01-31 13:00:00,46.0,387.12
2018-01-31 14:00:00,53.0,386.29
2018-01-31 15:00:00,56.0,387.09
2018-02-01 09:00:00,9.0,386.43
2018-02-01 10:00:00,15.0,385.46
2018-02-01 11:00:00,26.0,380.72
2018-02-01 12:00:00,40.0,384.95
2018-02-01 13:00:00,45.0,382.78
2018-02-01 14:00:00,51.0,381.795
2018-02-01 15:00:00,54.0,378.77
2018-02-02 09:00:00,9.0,374.74
2018-02-02 10:00:00,16.0,376.29
2018-02-02 11:00:00,27.0,374.09
2018-02-02 12:00:00,39.0,374.27
2018-02-02 13:00:00,47.0,373.88
2018-02-02 14:00:00,51.0,370.42
2018-02-02 15:00:00,53.0,368.5
2018-02-05 09:00:00,8.0,370.34
2018-02-05 10:00:00,13.0,371.14
2018-02-05 11:00:00,23.0,370.5
2018-02-05 12:00:00,36.0,369.43
2018-02-05 13:00:00,43.0,368.9
2018-02-05 14:00:00,51.0,361.95
2018-02-05 15:00:00,54.0,353.04
2018-02-06 09:00:00,9.0,356.3
2018-02-06 10:00:00,15.0,345.37
2018-02-06 11:00:00,26.0,344.96
2018-02-06 12:00:00,39.0,349.725
2018-02-06 13:00:00,45.0,347.3
2018-02-06 14:00:00,51.0,350.04
2018-02-06 15:00:00,53.0,350.32
2018-02-07 09:00:00,9.0,351.59
2018-02-07 10:00:00,16.0,352.63
2018-02-07 11:00:00,29.0,357.38
2018-02-07 12:00:00,42.0,352.43
2018-02-07 13:00:00,50.0,348.56
2018-02-07 14:00:00,56.0,346.46
2018-02-07 15:00:00,59.0,343.58
2018-02-08 09:00:00,9.0,345.94
2018-02-08 10:00:00,17.0,340.47
2018-02-08 11:00:00,27.0,344.73
2018-02-08 12:00:00,40.0,342.18
2018-02-08 13:00:00,48.0,348.975
2018-02-08 14:00:00,53.0,346.59
2018-02-08 15:00:00,56.0,346.0
2018-02-09 09:00:00,8.0,355.69
2018-02-09 10:00:00,16.0,347.45
2018-02-09 11:00:00,28.0,346.02
2018-02-09 12:00:00,39.0,328.47
2018-02-09 13:00:00,48.0,333.53
2018-02-09 14:00:00,52.0,336.43
2018-02-09 15:00:00,54.0,335.69
2018-02-12 09:00:00,5.0,350.735
2018-02-12 10:00:00,8.0,353.02
2018-02-12 11:00:00,16.0,360.44
2018-02-12 12:00:00,26.0,362.16
2018-02-12 13:00:00,33.0,359.71
2018-02-12 14:00:00,40.0,355.35
2018-02-12 15:00:00,46.0,353.38
2018-02-13 09:00:00,6.0,361.0
2018-02-13 10:00:00,9.0,360.25
2018-02-13 11:00:00,17.0,360.28
2018-02-13 12:00:00,27.0,362.22
2018-02-13 13:00:00,37.0,365.21
2018-02-13 14:00:00,43.0,366.84
2018-02-13 15:00:00,49.0,366.73
2018-02-14 09:00:00,8.0,367.67
2018-02-14 10:00:00,13.0,371.91
2018-02-14 11:00:00,22.0,371.38
2018-02-14 12:00:00,36.0,373.99
2018-02-14 13:00:00,44.0,375.49
2018-02-14 14:00:00,48.0,376.65
2018-02-14 15:00:00,52.0,375.73
2018-02-15 09:00:00,8.0,379.535
2018-02-15 10:00:00,14.0,372.525
2018-02-15 11:00:00,26.0,374.635
2018-02-15 12:00:00,43.0,377.975
2018-02-15 13:00:00,48.0,376.9
2018-02-15 14:00:00,52.0,378.58
2018-02-15 15:00:00,53.0,379.09
2018-02-16 09:00:00,8.0,372.87
2018-02-16 10:00:00,15.0,376.72
2018-02-16 11:00:00,28.0,376.325
2018-02-16 12:00:00,39.0,376.06
2018-02-16 13:00:00,47.0,374.83
2018-02-16 14:00:00,51.0,372.16
2018-02-16 15:00:00,53.0,370.1
2018-02-20 09:00:00,8.0,370.64
2018-02-20 10:00:00,15.0,369.475
2018-02-20 11:00:00,26.0,370.82
2018-02-20 12:00:00,38.0,373.61
2018-02-20 13:00:00,46.0,373.34
2018-02-20 14:00:00,51.0,373.47
2018-02-20 15:00:00,55.0,375.92
2018-02-21 09:00:00,8.0,378.7
2018-02-21 10:00:00,15.0,380.63
2018-02-21 11:00:00,26.0,383.12
2018-02-21 12:00:00,39.0,381.08
2018-02-21 13:00:00,46.0,381.225
2018-02-21 14:00:00,51.0,381.32
2018-02-21 15:00:00,54.0,372.83
2018-02-22 09:00:00,9.0,370.81
2018-02-22 10:00:00,16.0,373.125
2018-02-22 11:00:00,27.0,371.72
2018-02-22 12:00:00,39.0,373.45
2018-02-22 13:00:00,48.0,372.1
2018-02-22 14:00:00,51.0,369.33
2018-02-22 15:00:00,55.0,369.89
2018-02-22 16:00:00,55.0,358.0
2018-02-23 09:00:00,9.0,365.0
2018-02-23 10:00:00,15.0,361.08
2018-02-23 11:00:00,26.0,363.0
2018-02-23 12:00:00,38.0,370.26
2018-02-23 13:00:00,44.0,376.665
2018-02-23 14:00:00,49.0,384.46
2018-02-23 15:00:00,52.0,386.91
2018-02-26 09:00:00,7.0,388.56
2018-02-26 10:00:00,13.0,386.02
2018-02-26 11:00:00,25.0,384.68
2018-02-26 12:00:00,37.0,382.02
2018-02-26 13:00:00,44.0,386.86
2018-02-26 14:00:00,51.0,387.47
2018-02-26 15:00:00,53.0,392.6
2018-02-27 09:00:00,9.0,388.675
2018-02-27 10:00:00,16.0,384.81
2018-02-27 11:00:00,28.0,386.68
2018-02-27 12:00:00,38.0,382.62
2018-02-27 13:00:00,45.0,377.43
2018-02-27 14:00:00,51.0,375.54
2018-02-27 15:00:00,54.0,375.505
2018-02-28 09:00:00,8.0,396.19
2018-02-28 10:00:00,15.0,394.49
2018-02-28 11:00:00,29.0,390.41
2018-02-28 12:00:00,42.0,390.41
2018-02-28 13:00:00,49.0,390.875
2018-02-28 14:00:00,55.0,389.605
2018-02-28 15:00:00,54.0,388.12
2018-03-01 09:00:00,8.0,382.45
2018-03-01 10:00:00,16.0,384.86
2018-03-01 11:00:00,27.0,388.02
2018-03-01 12:00:00,37.0,385.69
2018-03-01 13:00:00,43.0,383.89
2018-03-01 14:00:00,48.0,385.65
2018-03-01 15:00:00,51.0,385.45
2018-03-02 09:00:00,9.0,376.18
2018-03-02 10:00:00,16.0,379.4
2018-03-02 11:00:00,27.0,379.81
2018-03-02 12:00:00,38.0,383.23
2018-03-02 13:00:00,44.0,384.52
2018-03-02 14:00:00,54.0,385.89
2018-03-02 15:00:00,86.0,389.115
2018-03-05 09:00:00,7.0,388.71
2018-03-05 10:00:00,13.0,391.725
2018-03-05 11:00:00,23.0,391.19
2018-03-05 12:00:00,35.0,390.0
2018-03-05 13:00:00,43.0,390.44
2018-03-05 14:00:00,51.0,393.0
2018-03-05 15:00:00,51.0,391.09
2018-03-06 09:00:00,8.0,400.23
2018-03-06 10:00:00,16.0,404.1
2018-03-06 11:00:00,28.0,402.76
2018-03-06 12:00:00,38.0,404.155
2018-03-06 13:00:00,44.0,409.54
2018-03-06 14:00:00,49.0,411.52
2018-03-06 15:00:00,55.0,410.26
2018-03-07 09:00:00,9.0,406.64
2018-03-07 10:00:00,17.0,407.03
2018-03-07 11:00:00,29.0,400.0
2018-03-07 12:00:00,41.0,400.84
2018-03-07 13:00:00,48.0,402.33
2018-03-07 14:00:00,52.0,405.06
2018-03-07 15:00:00,56.0,407.88
2018-03-08 09:00:00,9.0,394.75
2018-03-08 10:00:00,16.0,398.65
2018-03-08 11:00:00,28.0,402.49
2018-03-08 12:00:00,39.0,400.0
2018-03-08 13:00:00,44.0,400.46
2018-03-08 14:00:00,49.0,399.06
2018-03-08 15:00:00,52.0,397.07
2018-03-09 09:00:00,10.0,409.79
2018-03-09 10:00:00,18.0,410.8
2018-03-09 11:00:00,31.0,414.58
2018-03-09 12:00:00,43.0,414.465
2018-03-09 13:00:00,49.0,414.155
2018-03-09 14:00:00,53.0,413.49
2018-03-09 15:00:00,52.0,413.73
2018-03-12 09:00:00,8.0,405.92
2018-03-12 10:00:00,15.0,403.83
2018-03-12 11:00:00,26.0,406.055
2018-03-12 12:00:00,38.0,409.14
2018-03-12 13:00:00,45.0,409.76
2018-03-12 14:00:00,50.0,412.65
2018-03-12 15:00:00,53.0,410.28
2018-03-13 09:00:00,9.0,412.97
